date_create;mid;id
"2023-03-04 00:00:00";f40feaa875e002b1b9ba95f25212d087;183861
"2023-03-04 00:00:00";e4764f5b719838538fd9f32d1821fb0d;183873
"2023-03-05 00:00:00";04c920876c96e768be60d2c556fab6fa;183905
"2023-03-05 00:00:00";ffdf963c5795eca8603a5b645a945860;184001
"2023-03-06 00:00:00";af04fb390366c3d5cdabd1ef6ac4320f;184013
"2023-03-06 00:00:00";a2ed14584d474358faff0ae3b772c18b;184039
"2023-03-06 00:00:00";5593afa6f4c569779b1d1ce503fac8d2;184068
"2023-03-06 00:00:00";97818a2f80f25175705edeb25d7b6425;184079
"2023-03-06 00:00:00";aa55705b50c69f7b6ef6dac78732d4fe;184098
"2023-03-06 00:00:00";9533033b8e3b3f7e6f05b8569d2f0ac9;184123
"2023-03-06 00:00:00";45a947ae4e969ae33650be59f951a487;184159
"2023-03-06 00:00:00";9bb33d98572f2b95ee0236437638a103;184202
"2023-03-06 00:00:00";88fe9ea34d07993996c558bdab53e515;184228
"2023-03-06 00:00:00";eba55cc5611dad69cc3aca6333ddabc1;184234
"2023-03-06 00:00:00";b5371a07e05a09d0fbf07e03b2e15df5;184250
"2023-03-06 00:00:00";586b0f7dc62a9aef044ea23d0193c3ab;184260
"2023-03-06 00:00:00";50c65ec36dad3bde1738ad2a2fa80b1b;184275
"2023-03-06 00:00:00";0e9c577c835c4d7a4c2c403167d2f76b;184325
"2023-03-06 00:00:00";4a08b92fd4e8482b0bfbd576d412e98f;184329
"2023-03-06 00:00:00";06b625201ae733d4f071df56df94ca9c;184334
"2023-03-06 00:00:00";2d7a73ecd23377d7a2af02f6d8c36d14;184351
"2023-03-06 00:00:00";814f050dbf3190c5e120ff4dfa478bbd;184368
"2023-03-06 00:00:00";e908c1eb3d561afe015e5814db875bd6;184371
"2023-03-07 00:00:00";a3b0df1543ddfe7db6facfb41db1851d;184482
"2023-03-07 00:00:00";510df60cfeac55644db029f89a76858b;184483
"2023-03-07 00:00:00";900b00122a72ac8717face219261048a;184496
"2023-03-07 00:00:00";3596993e6e6fe9b8a5ac1e4c67545c3f;184506
"2023-03-07 00:00:00";bb243349f133a236fdf4968a778a27b3;184510
"2023-03-07 00:00:00";33aa0c782b7988592cde19bca852b78b;184523
"2023-03-07 00:00:00";cd09faff07f5ecbf1fd6ac5594b05d18;184545
"2023-03-07 00:00:00";ced8b97a70dfdd2e8abf5a4a8c205808;184549
"2023-03-07 00:00:00";b6375404098fc394ca5396c3d2193fef;184559
"2023-03-07 00:00:00";95ae31c085c3682064a45c7fa42b5e34;184568
"2023-03-07 00:00:00";9be071e359c9decae131ef7f4fe88de1;184571
"2023-03-07 00:00:00";2d36b00bc9729c676983c7df24921ac6;184577
"2023-03-07 00:00:00";86897679726c910e90f0cf86824e8fd2;184578
"2023-03-07 00:00:00";52d7b625da6b5107efa56ea4e77538e9;184625
"2023-03-07 00:00:00";3ca0687612c3401782ad92b7501fc9eb;184643
"2023-03-07 00:00:00";371d27af08ae791a6870f28aadcb38b5;184646
"2023-03-07 00:00:00";2a257728c7b1cccac7dfe51d74c6317a;184652
"2023-03-07 00:00:00";943e90e441b71bdf5694e7a906c70681;184654
"2023-03-07 00:00:00";e74802558dfb61e2bd38c611a47c262b;184662
"2023-03-07 00:00:00";e87a02898e6e798e6c7a2e93ed37ed9d;184672
"2023-03-08 00:00:00";b6f93bc11482ebff7ac966bd3e89ab0d;184745
"2023-03-08 00:00:00";de6624b81f5d7b60c1cb6d81f546253b;184747
"2023-03-08 00:00:00";f712f488f8440b5e4cf3aff4be9de078;184774
"2023-03-09 00:00:00";52533f7c031bdfebed027afd8b02218f;184845
"2023-03-09 00:00:00";0fd0079f6811131d6265a6e0e086c7d4;184856
"2023-03-09 00:00:00";99c0aa496617f084be5a5557b9e3b82f;184864
"2023-03-09 00:00:00";13bc53b754f67d52026855cc8ea01d06;184873
"2023-03-09 00:00:00";d8bd38bb22e343edc17c5ed2f344f142;184923
"2023-03-09 00:00:00";cb1f6b4da2ff2bc0e0e8ecf2447f66a7;184925
"2023-03-09 00:00:00";1e6926e060476e95aa0cacb36b08e74c;184948
"2023-03-09 00:00:00";1e6926e060476e95aa0cacb36b08e74c;184950
"2023-03-09 00:00:00";ff0533610b74aa6dc4ce91de8d0c3911;184958
"2023-03-09 00:00:00";b00aa22cac9155ba3012c10fd9a64af9;184968
"2023-03-09 00:00:00";b00aa22cac9155ba3012c10fd9a64af9;184974
"2023-03-09 00:00:00";b00aa22cac9155ba3012c10fd9a64af9;184976
"2023-03-09 00:00:00";6a06206ab4f61eba77b637054b66b176;185035
"2023-03-09 00:00:00";af3af7fbeedec6f25bcd29cd4d5f367e;185058
"2023-03-09 00:00:00";a64c734cad0f11b98d4862bf7981dcd6;185068
"2023-03-09 00:00:00";a58a9d2d82dc5367c23cb3485ae5c4a6;185077
"2023-03-09 00:00:00";886823eb1ffa70b8bde51dc7b9348ac9;185080
"2023-03-09 00:00:00";4f54bc74dbf12f3d463458d9e5f3880b;185095
"2023-03-09 00:00:00";a1877cea4ce107485377670c34fad2d3;185105
"2023-03-09 00:00:00";b0b3fac27ebe4ff63f8aa8bd2533f41b;185183
"2023-03-09 00:00:00";f398c30d2f6e648dd50023485281f554;185188
"2023-03-02 00:00:00";96659d2f802c3480ad08eae839a665a8;183019
"2023-03-02 00:00:00";467b84c2424cc328b81c86e6f5bd8962;183021
"2023-03-02 00:00:00";0050df989953df5cf56750109eb9bb73;183028
"2023-03-02 00:00:00";5c081f44e2a8cb24a55551a40ec0aa8a;183031
"2023-03-02 00:00:00";b80a6928849a4c263b2dfb6310661f07;183049
"2023-03-02 00:00:00";771d99c944c01398285e205efe234854;183251
"2023-03-02 00:00:00";abe73e0d01784e6e9ab3dd2ee520c629;183257
"2023-03-02 00:00:00";6cd6742b078e5863783c7ad3e21a3471;183287
"2023-03-02 00:00:00";96934ff7e0e176d0c5e4b96ed895d192;183316
"2023-03-02 00:00:00";bfdbc83222d2ad89ddce75eeeb679249;183361
"2023-03-02 00:00:00";ff5c0d6db1d274578b04fca64e0c8a5c;183362
"2023-03-03 00:00:00";3f9630d539d81665dbeb6116719dfcc1;183420
"2023-03-03 00:00:00";fc17f9b7390e2744f7d29f7f652e9eaf;183475
"2023-03-03 00:00:00";1666162e2a107dcb60b7adf92a72f950;183483
"2023-03-03 00:00:00";be70afd4c18bc3ca206d003198b0990e;183484
"2023-03-03 00:00:00";33c57d5366110de170d7cefc1cd1b55f;183514
"2023-03-03 00:00:00";4e84a64ebd9dd74359a105a2e242fe30;183607
"2023-03-03 00:00:00";f979e4d3f6c572da3d51cfc36c8bcc6a;183634
"2023-03-03 00:00:00";b2daa27677e88d23def5793851303025;183676
"2023-03-03 00:00:00";49e20e59dfe748e3c430a24f42fab7b7;183682
"2023-03-03 00:00:00";b70af0c6b4efb730aaff95c6a19814fe;183683
"2023-03-04 00:00:00";3ad823b3b36263eb1c12ce1811f69a24;183719
"2023-03-05 00:00:00";61e04981f47dfc4025d03b1283194573;183876
"2023-03-05 00:00:00";9eb460e67e59c89bdc69bd87edb1745a;183916
"2023-03-05 00:00:00";67b355b0ffd567f22810e0e3ab3ca084;183938
"2023-03-05 00:00:00";60e74fe027e1f70cee7f92324889bc49;183963
"2023-03-05 00:00:00";6b9665e22f4d0e24c5d9e36bcf41ea6d;183978
"2023-03-06 00:00:00";6bcf153d26459b91b4aeec10a1f07d6d;184014
"2023-03-06 00:00:00";a40c1f36f6f31119dd0cbf449de5633b;184060
"2023-03-06 00:00:00";052ea4b998da6e569f8c7859214ab068;184155
"2023-03-06 00:00:00";069e4fe9bbde8c87e664586cecfeb43c;184181
"2023-03-06 00:00:00";a07f11bd4626547cea32444d5e32b0e4;184186
"2023-03-06 00:00:00";1398f70ae67ca60c92734c2af4b28b1b;184288
"2023-03-07 00:00:00";29055df5609574b4a7da18a0cc34487c;184418
"2023-03-07 00:00:00";8bf5d858c34527d2e8fcdae4e466b9d9;184580
"2023-03-07 00:00:00";38c65cd0b53b2daf5bd474450208c8bc;184609
"2023-03-07 00:00:00";312eb09a8ed0eeeffd7a8fba9e1881dd;184669
"2023-03-08 00:00:00";3cafd9602f32b62ca0d5802e25006c3c;184725
"2023-03-09 00:00:00";dda7bef1fd433bd467b858ffff324ca0;184802
"2023-03-09 00:00:00";368d8dbaa9824b898399e0b47bdcffa9;184852
"2023-03-09 00:00:00";94d382842f56e0d79ff0853ecf3e91b9;184853
"2023-03-09 00:00:00";758c49c27a053dfb1661cc6c1fa486de;184945
"2023-03-09 00:00:00";c7afd2bc8d481af446f554b83a29ae7c;184946
"2023-03-09 00:00:00";74c4094dab70fc035bb02068c91af4de;184947
"2023-03-09 00:00:00";76e7e3aef4c84b0292c2923f9106c489;184988
"2023-03-09 00:00:00";08af8d8a5cd722a005cbfa262374cf6b;185029
"2023-03-09 00:00:00";b1d1f098e63ed240e4ab7c149dcc95c8;185038
"2023-03-02 00:00:00";e2575306bce32b1d036e988473e179cd;183003
"2023-03-02 00:00:00";357626fbc6c53882b0c2f2d24689adf3;183230
"2023-03-03 00:00:00";8051e2986fc0723d87109b6a04bfbc73;183563
"2023-03-05 00:00:00";5a1912b8791523cfa4737dbb9b5550c9;183880
"2023-03-05 00:00:00";af334716bfbb169630bdd684eb91ec7a;183944
"2023-03-05 00:00:00";99c92710ef8e6165481edc700691b8f9;183991
"2023-03-06 00:00:00";166dc1fdfc7f342ad42d89ffa33d3761;184301
"2023-03-06 00:00:00";911bd13005f6f9049cec54177eece935;184332
"2023-03-06 00:00:00";46247938c2bed0de27632443ea8803bc;184335
"2023-03-06 00:00:00";0bfd43da9a44e54ebcc2af4f9811e935;184364
"2023-03-06 00:00:00";b74a54a439114ee5f6a88ca59587cc34;184374
"2023-03-06 00:00:00";f3c0026c9960f043d64cd0545c8abe9c;184400
"2023-03-07 00:00:00";97cb5734b6840780b63f3d2b41f0fc01;184529
"2023-03-07 00:00:00";154e84cf39c807eee6fb10bfc1ce7901;184534
"2023-03-07 00:00:00";f0554aaece6585bc6039a30c3a53a294;184556
"2023-03-07 00:00:00";e22f59d76605f2079a9d5da4de4a592b;184570
"2023-03-08 00:00:00";a27e6913a43f1d06d672155dce3b4ae8;184726
"2023-03-09 00:00:00";4f641ef19805d14a2c74e1b3152e9cb0;184982
"2023-03-09 00:00:00";d69b4f12bfaadfbba571b4820bb65e17;185040
"2023-03-02 00:00:00";ef7fe16dfd692aea2deaeac15b0b5ac1;182975
"2023-03-02 00:00:00";824b734a81246b8c8816076c82d4d249;182978
"2023-03-02 00:00:00";6292caedaf8ff4f14ebd55173d269266;182980
"2023-03-02 00:00:00";f6e47a5891d0613ecb07179df5837b68;182981
"2023-03-02 00:00:00";0e2913831a52ff9d5381c1659e785621;182982
"2023-03-02 00:00:00";e7f8a69d149ded33dbfd92f7d4b57355;182985
"2023-03-02 00:00:00";490d24d06f61f280aefe29a3a0924544;182986
"2023-03-02 00:00:00";86fe5a70a11e16865373adf33c8a5625;182987
"2023-03-02 00:00:00";7b35b9974547da42d78597e8d7bea055;182988
"2023-03-02 00:00:00";958d46740dc0392e47acb13c5f1ff844;182989
"2023-03-02 00:00:00";6d0e90434a72de63d2e74d0c637481cd;182991
"2023-03-02 00:00:00";d14fb906cdf87d2704f072509522e700;182992
"2023-03-02 00:00:00";d3789cc2849feb9d16e64b325ed4dae3;182996
"2023-03-02 00:00:00";8bea99b3987c70e7b1f6b374a3c1faba;182997
"2023-03-02 00:00:00";08ba6b5503cc20776f8e85dfc02548f5;182998
"2023-03-02 00:00:00";36930a64b06c890d4018f4bd702e7020;182999
"2023-03-02 00:00:00";ad592f63db06d2642d242f4486050b74;183002
"2023-03-02 00:00:00";91daa8fab7aead97cd2cd6dfa6e4b606;183004
"2023-03-02 00:00:00";7c0f5da41dc92d59882449b33654888a;183005
"2023-03-02 00:00:00";8996b9fba0e8e28bbd2ee50e393e4591;183008
"2023-03-02 00:00:00";ed3c5192581e1f982c91f103c1e7b9e1;183009
"2023-03-02 00:00:00";95ffbdd066b2294dac4d921a8aed7186;183010
"2023-03-02 00:00:00";306b44d4656366fb4c0a4186ac7ce92f;183012
"2023-03-02 00:00:00";15d7e714095a0b6579361d4231b06262;183013
"2023-03-02 00:00:00";021d300c65be828b9b8ad5b521a2a90e;183015
"2023-03-02 00:00:00";fa692db2848a759eea7c2eb0336e118c;183017
"2023-03-02 00:00:00";3695516973233eea2cd38a025fb86acb;183022
"2023-03-02 00:00:00";316d52e00a258b09b3e6358adcbeb980;183023
"2023-03-02 00:00:00";4eb9840f34a1916d1f4acf0625b4ce8a;183025
"2023-03-02 00:00:00";a9425b07aecfdfa6c6f960ff9e84d66a;183032
"2023-03-02 00:00:00";52be80486456ce6552c6180bf243b7b8;183034
"2023-03-02 00:00:00";0bf0485f0054dfec98a2fd2f70aaf2db;183035
"2023-03-02 00:00:00";9dc340e7dbe8a66629ef6826636c91cc;183036
"2023-03-02 00:00:00";2b387ea1c92e7b02786fe17322275601;183037
"2023-03-02 00:00:00";855daab50b8637e883a7a791bc227c4b;183038
"2023-03-02 00:00:00";b0fdbc13f83a6df9883fbff49e45295a;183039
"2023-03-02 00:00:00";6636317f2d051f20ff8ba1d185a4f389;183041
"2023-03-02 00:00:00";52aa99df4b46295c3ae82eec1ed388a5;183042
"2023-03-02 00:00:00";b2332ef86ad5d74a9aafadcb33c96029;183043
"2023-03-02 00:00:00";8c05e4522450d524f06f300fb23df21a;183044
"2023-03-02 00:00:00";30204b5c47f236fbbe3101c46381a81e;183047
"2023-03-02 00:00:00";640306522ca0de22c41e18d35b059e29;183056
"2023-03-02 00:00:00";9c1abbd836341b8fd84cb35a46c27e36;183059
"2023-03-02 00:00:00";c04630e91d8fa13a35f4fba99f812417;183061
"2023-03-02 00:00:00";67c10cd518777eeb2db36bf7037d9682;183067
"2023-03-02 00:00:00";2ece1142f159e78a038587dd4ee19b09;183069
"2023-03-02 00:00:00";b68887d7fe72f8b39c531d4b135a19f4;183070
"2023-03-02 00:00:00";136a2dbbf424462f5b7d044a47ecf65d;183071
"2023-03-02 00:00:00";c604a8144f5b754b8a69e68d69a52f63;183078
"2023-03-02 00:00:00";42493b5202810740d4f564a3b4395c05;183079
"2023-03-02 00:00:00";cb0876a131560c7098bd9119590a8f55;183081
"2023-03-02 00:00:00";18daadbb863e0c1d2ed184393764f155;183082
"2023-03-02 00:00:00";8ff1501347a7a05033bf5633321b645b;183084
"2023-03-02 00:00:00";2e6ddaf4868f50c1a6d53b7dbf599f73;183086
"2023-03-02 00:00:00";a69da9747b6b0683e8595ccc378b9ee0;183088
"2023-03-02 00:00:00";36a620bb61d1fe99d3d2f67108dccbeb;183089
"2023-03-02 00:00:00";8c11dd5e7a66a6ea230fba8fe92bfe4a;183091
"2023-03-02 00:00:00";ffae504a5ebc0514f54466b39f1e0c15;183093
"2023-03-02 00:00:00";4be6f3b0890917ded5c6f50ca8183bdd;183096
"2023-03-02 00:00:00";8dac0b0a0e49bfb8698e6ba7125a24d0;183097
"2023-03-02 00:00:00";3f73cf8e6503e6814353a35001885a52;183099
"2023-03-02 00:00:00";cea6879037805ce049cd3383fd91c7d8;183106
"2023-03-02 00:00:00";2265eaabf3552529f8166a5de4e1abee;183108
"2023-03-02 00:00:00";9fb7e267191e7f89fd46f65df656e257;183110
"2023-03-02 00:00:00";b1afd9a4b932a5d76eb9d2aa2df3af04;183111
"2023-03-02 00:00:00";dfe14c3811d326f08c96780d9f5165f2;183112
"2023-03-02 00:00:00";be525de5858d3d2d745175443a376346;183113
"2023-03-02 00:00:00";9dc7d9b7a3a0d05d19660cefe660d4b2;183114
"2023-03-02 00:00:00";407649585aa3caf3046be90a127cacca;183115
"2023-03-02 00:00:00";75614752bb25b45defbc42b1cad09dad;183116
"2023-03-02 00:00:00";108d3bc8699633ca8f7bfbee370483fb;183117
"2023-03-02 00:00:00";a9ba211423e55d937dcfb24f2648a517;183118
"2023-03-02 00:00:00";12b040b591e561e8a9b959b00ea1209b;183119
"2023-03-02 00:00:00";5ae99892dd76a2492384a3d8f0b485cb;183121
"2023-03-02 00:00:00";1e27745ec6d9d892a057eab6b2b9d2d0;183122
"2023-03-02 00:00:00";591412005075c0b7b27759244dd76b24;183124
"2023-03-02 00:00:00";c34f59fd4baf309229934b9ebc8dc757;183125
"2023-03-02 00:00:00";97dbeb092873d75cc13996e56445060b;183126
"2023-03-02 00:00:00";c65ca92fe6d2ffb3f06bec8e0c189110;183127
"2023-03-02 00:00:00";27cb80fb2bc60377f20afb88db4a5971;183128
"2023-03-02 00:00:00";e497ab79279fb418d5546f3ccfbcd113;183131
"2023-03-02 00:00:00";c22b0b0a9fef8a99aba5459edb219877;183132
"2023-03-02 00:00:00";9a9f3130e3353bb6061c0a0274cf77ca;183133
"2023-03-02 00:00:00";0d599eea1214225f62abc5475c1e1bce;183134
"2023-03-02 00:00:00";cb683694dd074c704d2601d73fed57da;183138
"2023-03-02 00:00:00";3294a983da2c87a2645058623bd4e9e8;183139
"2023-03-02 00:00:00";0b69540dfcb397d4d6a732f01ae0f275;183140
"2023-03-02 00:00:00";d62b6465905d348d49f78f646f05cd5c;183143
"2023-03-02 00:00:00";84eb20727fca7e52035650c1786ff03f;183144
"2023-03-02 00:00:00";bb5192c78658310576253aab14a1232b;183145
"2023-03-02 00:00:00";b6863db9e821cf24c946495f4ee82a94;183147
"2023-03-02 00:00:00";8cfefd273bcd13e23804818624cd8f58;183148
"2023-03-02 00:00:00";86909264a263caaf6a079659bb137acd;183149
"2023-03-02 00:00:00";01c79b5975f7c7b440467c2683cfdf01;183150
"2023-03-02 00:00:00";89b052fa733c7aa8497684d9fa286b63;183151
"2023-03-02 00:00:00";16b6c25c7beafdd5f0076282d333e363;183152
"2023-03-02 00:00:00";113d792391920878160631b236826ba6;183153
"2023-03-02 00:00:00";167bae455c6c5529e0b17ae994256604;183154
"2023-03-02 00:00:00";a9dd42e83100eed62dd811d923248036;183155
"2023-03-02 00:00:00";18d64dda8667d5c6ff2b9483129f96a2;183156
"2023-03-02 00:00:00";3b0f01a13b357b642f4a8e1abcaf6320;183157
"2023-03-02 00:00:00";9a1b8a47f208ffe719e876d88994a9b4;183158
"2023-03-02 00:00:00";d9222233f6bc8394cb26ac78908f01b2;183159
"2023-03-02 00:00:00";123c314b9671edd92d9d492773bbfb4e;183160
"2023-03-02 00:00:00";d7ab15b83b05ed57541b195959d622dd;183161
"2023-03-02 00:00:00";3cd5dd85b5abd2160e1782ee94cfe9f4;183163
"2023-03-02 00:00:00";5e263f0d6fc87e9bac4e6e5305b7b1df;183164
"2023-03-02 00:00:00";d250d89fa35772be87c168f922cd3317;183165
"2023-03-02 00:00:00";2db2a2ffaef314b0a40fdcb5414d2bc9;183166
"2023-03-02 00:00:00";89a9cd7877dec829bff90da6166924cd;183167
"2023-03-02 00:00:00";8bd33100857123853e342d97b593cdd9;183170
"2023-03-02 00:00:00";43999432d93ee0d5c68297a9c790f54e;183172
"2023-03-02 00:00:00";33e947548b9a6388528309333b03c6b3;183175
